date,store_nbr,unit_sales,predicted_sales
2017-07-01,43,23649.441,17006.8
2017-07-01,44,70056.294,62942.457
2017-07-01,45,63894.816,59839.816
2017-07-01,46,53826.706,48824.098
2017-07-01,47,57247.623999999996,53145.34
2017-07-01,48,44200.972,43454.766
2017-07-01,49,47695.123999999996,49379.195
2017-07-01,50,33872.252,32382.512
2017-07-01,51,29078.357,28909.756
2017-07-01,52,28154.145,21283.098
2017-07-01,53,17229.079,13809.197
2017-07-01,54,16454.060999999998,9231.255
2017-07-02,1,5288.297,4899.103
2017-07-02,2,21920.879,19753.242
2017-07-02,3,53266.655,44841.3
2017-07-02,4,20304.839,17653.076
2017-07-02,5,11217.645,10401.966
2017-07-02,6,28413.194,25809.545
2017-07-02,7,20400.083,18984.352
2017-07-02,8,31556.916,27260.387
2017-07-02,9,33366.102,27390.871
2017-07-02,10,8607.974,8818.673
2017-07-02,11,27418.742,28003.19
2017-07-02,12,10157.796,8319.612
2017-07-02,13,8891.3,6727.9004
2017-07-02,14,7693.695,7231.8154
2017-07-02,15,8193.584,7470.667
2017-07-02,16,7262.914,7137.0737
2017-07-02,17,23245.868,19348.354
2017-07-02,18,17141.506,13486.059
2017-07-02,19,12212.7,9966.52
2017-07-02,20,31659.129,25919.854
2017-07-02,21,18987.58,18033.508
2017-07-02,22,9724.794,7764.0933
2017-07-02,23,9865.893,8880.566
2017-07-02,24,20567.766,14907.105
2017-07-02,25,8421.498,5031.1406
2017-07-02,26,9461.17,6779.6035
2017-07-02,27,25629.914,19320.568
2017-07-02,28,29831.597,21676.959
2017-07-02,29,23006.541,16453.547
2017-07-02,30,7804.293,4169.669
2017-07-02,31,21978.661,16093.157
2017-07-02,32,5870.963,4236.9526
2017-07-02,33,15157.834,11268.283
2017-07-02,34,13980.863,10906.763
2017-07-02,35,7476.07,5261.8916
2017-07-02,36,17606.144,11694.798
2017-07-02,37,15343.002,12891.386
2017-07-02,38,20339.109,16124.722
2017-07-02,39,22473.674,19857.4
2017-07-02,40,20668.724,13541.239
2017-07-02,41,21196.466,16100.355
2017-07-02,42,20410.545,17162.215
2017-07-02,43,24637.884000000002,17950.713
2017-07-02,44,75254.949,52955.293
2017-07-02,45,72389.375,54745.32
2017-07-02,46,60198.515,45023.004
2017-07-02,47,65902.382,47935.766
2017-07-02,48,55143.643,41765.08
2017-07-02,49,52649.156,40446.293
2017-07-02,50,36160.564,27834.543
2017-07-02,51,34852.781,25123.152
2017-07-02,52,28093.148,20824.537
2017-07-02,53,19066.595,14178.648
2017-07-02,54,12471.737,10371.389
2017-07-03,1,12155.219,6990.1167
2017-07-03,2,15982.396999999999,13908.02
2017-07-03,3,38645.729,38078.895
2017-07-03,4,12883.284,12630.829
2017-07-03,5,11337.615,8953.628
2017-07-03,6,20486.583,18891.496
2017-07-03,7,24906.982,20612.559
2017-07-03,8,21812.248,20201.459
2017-07-03,9,24206.133,22117.385
2017-07-03,10,8160.937,6665.05
2017-07-03,11,26865.585,19806.098
2017-07-03,12,10142.408,8400.958
2017-07-03,13,8443.423,7405.2803
2017-07-03,14,8691.178,7760.023
2017-07-03,15,9275.99,7764.774
2017-07-03,16,7007.523999999999,5931.6025
2017-07-03,17,16312.683,17594.527
2017-07-03,18,11978.037,11556.086
2017-07-03,19,10228.109,8868.709
2017-07-03,20,15899.883,17434.283
2017-07-03,21,16758.138,13888.128
2017-07-03,22,8383.402,6679.805
2017-07-03,23,8298.629,7810.7983
2017-07-03,24,19941.109,15066.049
2017-07-03,25,7199.78,5644.636
2017-07-03,26,6538.759,4628.9224
2017-07-03,27,16581.949,14139.978
2017-07-03,28,16197.756,14743.425
2017-07-03,29,12960.81,10957.177
2017-07-03,30,5992.175,4554.0303
2017-07-03,31,13872.918,11837.918
2017-07-03,32,4878.461,3756.4795
2017-07-03,33,9920.901,9890.085
2017-07-03,34,11559.008,9926.708
2017-07-03,35,6239.839,4813.031
2017-07-03,36,12491.612,10352.325
2017-07-03,37,16541.524,12610.11
2017-07-03,38,12233.493,12830.444
2017-07-03,39,18042.582,15962.365
2017-07-03,40,16540.17,14403.31
2017-07-03,41,13458.453,13067.497
2017-07-03,42,13369.281,12442.713
2017-07-03,43,16895.186,15809.329
2017-07-03,44,44381.303,45347.797
2017-07-03,45,47637.486000000004,36574.426
2017-07-03,46,32431.531,34858.71
2017-07-03,47,41899.383,44223.69
2017-07-03,48,27255.146,32083.385
2017-07-03,49,39776.745,37148.09
2017-07-03,50,21350.28,22276.09
2017-07-03,51,24526.638,19468.186
2017-07-03,52,23052.456,14141.114
2017-07-03,53,11390.0,10610.009
2017-07-03,54,8038.924,7958.1636
2017-07-04,1,10900.372,10462.295
2017-07-04,2,15160.699,12375.988
2017-07-04,3,31628.591,28749.666
2017-07-04,4,11400.315999999999,10062.663
2017-07-04,5,11630.637,8123.2764
2017-07-04,6,17124.972,14313.933
2017-07-04,7,21419.761,18541.555
2017-07-04,8,19356.562,16259.501
2017-07-04,9,20381.466,18046.133
2017-07-04,10,6722.7339999999995,6231.3457
2017-07-04,11,27450.144,19450.562
2017-07-04,12,8100.9169999999995,7216.6973
2017-07-04,13,6775.1939999999995,6245.108
2017-07-04,14,8193.325,6785.9067
2017-07-04,15,8729.948,7732.68
2017-07-04,16,6865.338,5221.8286
2017-07-04,17,16250.452,13755.759
2017-07-04,18,14498.63,11501.166
2017-07-04,19,9506.224,7522.1597
2017-07-04,20,15447.714,12072.49
2017-07-04,21,15580.113,10848.461
2017-07-04,22,7052.571,5885.1353
2017-07-04,23,7728.625,6747.032
2017-07-04,24,16014.048999999999,14906.424
2017-07-04,25,5197.4839999999995,4495.4795
2017-07-04,26,4011.322,3732.5137
2017-07-04,27,12347.177,11333.564
2017-07-04,28,17763.41,14636.888
2017-07-04,29,16785.074,11763.468
2017-07-04,30,7045.763,5266.8086
2017-07-04,31,14975.538,11961.591
2017-07-04,32,3849.502,3365.0562
2017-07-04,33,11034.519,9689.299
2017-07-04,34,10895.369999999999,9062.355
2017-07-04,35,4969.121999999999,4196.9526
2017-07-04,36,14003.637,11353.501
2017-07-04,37,13831.982,12305.803
2017-07-04,38,11007.715,9195.125
2017-07-04,39,17786.54,15105.852
2017-07-04,40,18465.918,14502.225
2017-07-04,41,11354.93,9858.683
2017-07-04,42,13117.205,10430.582
2017-07-04,43,17078.311999999998,13409.296
2017-07-04,44,35633.159,31236.664
2017-07-04,45,37984.901,32485.617
2017-07-04,46,27544.771,22144.111
2017-07-04,47,35034.355,30150.602
2017-07-04,48,22857.875,18329.426
2017-07-04,49,33871.811,27958.447
2017-07-04,50,19575.041,15531.344
2017-07-04,51,20311.298,17288.547
2017-07-04,52,17150.399,13118.491
2017-07-04,53,9593.921,8171.12
2017-07-04,54,9588.329,7132.5894
2017-07-05,1,13992.388,12479.756
2017-07-05,2,15400.847,13388.676
2017-07-05,3,39870.571,33474.883
2017-07-05,4,13406.005,11219.081
2017-07-05,5,12058.581,8664.34
2017-07-05,6,16869.048,15049.076
2017-07-05,7,23727.74,21753.697
2017-07-05,8,24993.237,20854.992
2017-07-05,9,16850.395,14309.805
2017-07-05,10,6044.669,4856.101
2017-07-05,11,23180.713,16564.63
2017-07-05,12,7348.332,6312.6455
2017-07-05,13,6755.729,5069.8594
2017-07-05,14,8173.981,5964.3115
2017-07-05,15,6963.294,6343.7397
2017-07-05,16,6013.927,4394.7944
2017-07-05,17,12711.143,10719.499
2017-07-05,18,9443.662,7834.6562
2017-07-05,19,7196.411,6466.2905
2017-07-05,20,12548.223,10556.98
2017-07-05,21,11383.359,8795.385
2017-07-05,22,5757.563,4908.089
2017-07-05,23,8610.586,7204.698
2017-07-05,24,20007.264,18860.734
2017-07-05,25,8232.118,5643.129
2017-07-05,26,4835.54,3998.8694
2017-07-05,27,16266.32,12973.474
2017-07-05,28,11141.446,9560.065
2017-07-05,29,9780.766,8652.514
2017-07-05,30,4506.641,4180.5186
2017-07-05,31,10969.966,9106.133
2017-07-05,32,3069.115,2871.2495
2017-07-05,33,8243.997,7275.6733
2017-07-05,34,8839.133,7733.8564
2017-07-05,35,3705.306,3198.9092
2017-07-05,36,9705.224,8061.1514
2017-07-05,37,16453.106,14548.252
2017-07-05,38,13019.155999999999,11160.752
2017-07-05,39,16490.497,10643.6045
2017-07-05,40,13917.129,11395.88
2017-07-05,41,12642.857,10561.849
2017-07-05,42,13486.921,11772.85
2017-07-05,43,13214.972,10955.253
2017-07-05,44,46653.723,38833.38
2017-07-05,45,40318.907999999996,35795.08
2017-07-05,46,29008.347999999998,23020.31
2017-07-05,47,39127.514,31721.43
2017-07-05,48,23752.82,18202.055
2017-07-05,49,41224.504,34702.094
2017-07-05,50,20181.545,16093.088
2017-07-05,51,27773.382,22758.186
2017-07-05,52,24819.219,15289.1455
2017-07-05,53,12404.935,10023.44
2017-07-05,54,7532.901,5707.7314
2017-07-06,1,10288.751,8947.646
2017-07-06,2,12676.316,10977.914
2017-07-06,3,28190.397,25736.438
2017-07-06,4,9552.541,8454.78
2017-07-06,5,9205.098,7198.7583
2017-07-06,6,13920.375,11878.691
2017-07-06,7,18929.331000000002,16018.906
2017-07-06,8,17372.855,15497.377
2017-07-06,9,16886.231,13709.454
2017-07-06,10,5800.7429999999995,4694.7944
2017-07-06,11,20780.931,16402.078
2017-07-06,12,7382.643,5856.262
2017-07-06,13,6107.2,4999.33
2017-07-06,14,7220.166,5700.9526
2017-07-06,15,8339.816,5951.3906
2017-07-06,16,5749.523,4212.869
2017-07-06,17,11862.343,9846.997
2017-07-06,18,9215.672,7220.111
2017-07-06,19,7800.694,5985.5625
2017-07-06,20,13313.781,10250.501
2017-07-06,21,11798.095,7909.2524
2017-07-06,22,7285.217,4722.02
2017-07-06,23,8016.108,6058.9307
2017-07-06,24,14951.003,13772.436
2017-07-06,25,6228.385,4303.5864
2017-07-06,26,3020.72,3023.6777
2017-07-06,27,10968.93,9779.894
2017-07-06,28,12036.578,9373.382
2017-07-06,29,9009.817,7728.6313
2017-07-06,30,4956.985,4111.4546
2017-07-06,31,10999.324,9007.289
2017-07-06,32,10387.222999999996,2954.238
2017-07-06,33,7567.223,6737.6074
2017-07-06,34,8837.507,7633.4146
2017-07-06,35,4797.548,3715.884
2017-07-06,36,9621.133,8005.7725
2017-07-06,37,13314.969000000001,11208.536
2017-07-06,38,10296.316,8148.854
2017-07-06,39,15398.954,10765.807
2017-07-06,40,13865.19,10924.14
2017-07-06,41,10059.913,8417.385
2017-07-06,42,11429.359,9130.879
2017-07-06,43,14102.463,10320.052
2017-07-06,44,30852.067,28958.441
2017-07-06,45,30480.889,27417.123
2017-07-06,46,23608.456,20111.49
2017-07-06,47,30172.174,25060.484
2017-07-06,48,20038.018,16692.553
2017-07-06,49,27579.191,25226.973
2017-07-06,50,17666.678,13480.083
2017-07-06,51,17369.456000000002,15309.138
2017-07-06,52,16183.756,13008.8545
2017-07-06,53,7644.103,7299.265
2017-07-06,54,5892.077,5006.6836
2017-07-07,1,11974.7,10767.891
2017-07-07,2,15599.437,13438.082
2017-07-07,3,37453.9,32702.72
2017-07-07,4,12262.348,10605.281
2017-07-07,5,9371.911,8193.92
2017-07-07,6,16610.836,14178.87
2017-07-07,7,21766.284,19152.482
2017-07-07,8,21132.375,19926.025
2017-07-07,9,15216.091,13621.85
2017-07-07,10,5532.001,4416.983
2017-07-07,11,22247.668999999998,15984.184
2017-07-07,12,7041.813,5673.016
2017-07-07,13,5887.715,4911.411
2017-07-07,14,7840.321,5493.759
2017-07-07,15,7811.134,5914.719
2017-07-07,16,7439.991999999999,4104.319
2017-07-07,17,12106.946,9202.809
2017-07-07,18,8263.34,7067.917
2017-07-07,19,8504.588,6579.2256
2017-07-07,20,13646.602,9336.333
2017-07-07,21,9454.206,7825.097
2017-07-07,22,6967.347,4863.457
2017-07-07,23,7975.438,6603.613
2017-07-07,24,18818.353,16985.988
2017-07-07,25,8071.432,6231.2754
2017-07-07,26,4247.69,3785.7646
2017-07-07,27,12419.866,11114.133
2017-07-07,28,10091.006,8934.971
2017-07-07,29,9201.779,7781.955
2017-07-07,30,6272.902,4015.3796
2017-07-07,31,11428.476999999999,9031.695
2017-07-07,32,3612.491,2744.0356
2017-07-07,33,8608.428,6384.611
2017-07-07,34,10793.309,8970.637
2017-07-07,35,3716.7729999999997,3467.204
2017-07-07,36,7951.8369999999995,7942.8604
2017-07-07,37,14682.414,12420.558
2017-07-07,38,11391.306,9994.05
2017-07-07,39,15483.745,11474.745
2017-07-07,40,15123.932999999999,11369.593
2017-07-07,41,10621.779999999999,9562.29
2017-07-07,42,11615.051,10329.764
2017-07-07,43,15392.221,11091.957
2017-07-07,44,43830.304,38704.863
2017-07-07,45,40629.295,38269.35
2017-07-07,46,28096.795,23783.02
2017-07-07,47,35103.869,32231.59
2017-07-07,48,21525.387,18578.494
2017-07-07,49,37041.471,33500.137
2017-07-07,50,20518.814,16898.217
2017-07-07,51,27484.495,23278.764
2017-07-07,52,22272.431,16097.819
2017-07-07,53,10590.306,9092.4795
2017-07-07,54,12401.846000000003,5734.9272
2017-07-08,1,10975.22,10059.38
2017-07-08,2,17599.036,16344.966
2017-07-08,3,42978.83,41337.258
2017-07-08,4,15029.194,13344.631
2017-07-08,5,10998.308,9067.6045
2017-07-08,6,19495.886,18854.918
2017-07-08,7,18157.791,17169.45
2017-07-08,8,29452.219,26430.414
2017-07-08,9,21443.59,19538.455
2017-07-08,10,7623.664,6495.2246
2017-07-08,11,23293.356,20344.688
2017-07-08,12,8313.507,7171.184
2017-07-08,13,9351.172,7836.381
2017-07-08,14,10062.366,8858.231
2017-07-08,15,8226.875,6766.183
2017-07-08,16,6717.2880000000005,5133.284
2017-07-08,17,15489.129,14126.146
2017-07-08,18,12511.834,11618.537
2017-07-08,19,14302.758,11795.389
2017-07-08,20,19061.185,16224.392
2017-07-08,21,14933.115,12114.818
2017-07-08,22,7744.86,5993.6963
2017-07-08,23,7291.251,6870.4644
2017-07-08,24,18873.591,17942.152
2017-07-08,25,8437.889,6477.302
2017-07-08,26,5126.8949999999995,4515.4697
2017-07-08,27,15350.708,14618.145
2017-07-08,28,16619.239999999998,13974.223
2017-07-08,29,14215.716,11809.196
2017-07-08,30,6712.777,4828.1104
2017-07-08,31,14062.67,11931.006
2017-07-08,32,10370.917999999998,3630.095
2017-07-08,33,11031.116,9332.027
2017-07-08,34,12168.623,10005.005
2017-07-08,35,4904.232,4347.718
2017-07-08,36,11504.64,9398.873
2017-07-08,37,16204.151,14118.675
2017-07-08,38,15973.462,15264.037
2017-07-08,39,20616.518,16892.35
2017-07-08,40,23660.329999999998,14465.71
2017-07-08,41,13589.543,11699.011
2017-07-08,42,16925.072,14511.497
2017-07-08,43,17062.262,13726.541
2017-07-08,44,58638.929,54869.74
2017-07-08,45,51548.099,49524.05
2017-07-08,46,39202.462,39970.49
2017-07-08,47,45970.458,44595.145
2017-07-08,48,33273.948,32199.11
2017-07-08,49,38880.362,37349.98
2017-07-08,50,27324.996,25544.334
2017-07-08,51,25682.119,22922.148
2017-07-08,52,27270.744,22749.197
2017-07-08,53,12628.193,11234.261
2017-07-08,54,9878.619999999999,7851.922
2017-07-09,1,5123.6539999999995,4506.6133
2017-07-09,2,18765.838,18354.686
2017-07-09,3,46495.396,46010.008
2017-07-09,4,18017.212,16781.54
2017-07-09,5,12786.495,10080.294
2017-07-09,6,23463.423,23820.916
2017-07-09,7,19003.686999999998,17991.541
2017-07-09,8,27391.413,26957.248
2017-07-09,9,24892.667,24704.3
2017-07-09,10,6646.281,6764.2773
2017-07-09,11,25523.2,23387.795
2017-07-09,12,7969.741,7453.5576
2017-07-09,13,6298.55,5827.5884
2017-07-09,14,7074.09,5848.2847
2017-07-09,15,7529.561,6245.963
2017-07-09,16,11374.196000000002,6705.041
2017-07-09,17,18531.074,17702.645
2017-07-09,18,13963.642,13370.69
2017-07-09,19,8763.714,8307.532
2017-07-09,20,23699.146,23839.969
2017-07-09,21,22689.82,16391.598
2017-07-09,22,7277.785,6697.632
2017-07-09,23,9232.889,7957.9023
2017-07-09,24,18756.49,16328.652
2017-07-09,25,7360.9619999999995,5533.801
2017-07-09,26,6227.147,5482.936
2017-07-09,27,22967.256,19966.533
2017-07-09,28,23420.535,20181.627
2017-07-09,29,18606.485,16061.653
2017-07-09,30,5592.0509999999995,5116.007
2017-07-09,31,22581.676,13986.683
2017-07-09,32,6844.392000000001,3813.222
2017-07-09,33,12563.062,10086.837
2017-07-09,34,11433.335000000001,9404.018
2017-07-09,35,5643.961,4414.9893
2017-07-09,36,13744.733,10198.45
2017-07-09,37,13186.518,11975.046
2017-07-09,38,16306.712,15088.676
2017-07-09,39,21217.584,17776.354
2017-07-09,40,18022.124,12982.444
2017-07-09,41,18062.466,15605.32
2017-07-09,42,15411.797,15054.533
2017-07-09,43,21267.611,16765.965
2017-07-09,44,64953.861,59788.473
2017-07-09,45,57198.765,57433.74
2017-07-09,46,46125.959,46804.85
2017-07-09,47,55379.867,51847.79
2017-07-09,48,41034.508,41168.72
2017-07-09,49,43688.306,42018.05
2017-07-09,50,27594.834,27036.697
2017-07-09,51,31646.087,26846.568
2017-07-09,52,27490.364,23104.408
2017-07-09,53,16923.471,13587.291
2017-07-09,54,13182.376,10716.951
2017-07-10,1,11589.978,9722.598
2017-07-10,2,13707.21,11611.028
2017-07-10,3,33636.26,28937.459
2017-07-10,4,11543.191,9604.69
2017-07-10,5,10282.507,8693.651
2017-07-10,6,16926.91,13754.134
2017-07-10,7,20146.478,18876.248
2017-07-10,8,19086.614,16846.727
2017-07-10,9,18800.245,14000.278
2017-07-10,10,6188.4,4911.8667
2017-07-10,11,20283.232,15998.968
2017-07-10,12,8165.108,6540.6445
2017-07-10,13,6753.661,5505.5615
2017-07-10,14,7729.6449999999995,6449.9253
2017-07-10,15,8857.266,7181.723
2017-07-10,16,6068.901,5242.3247
2017-07-10,17,13802.097,11660.557
2017-07-10,18,10150.643,8225.565
2017-07-10,19,9898.429,7055.6367
2017-07-10,20,13437.962,10077.136
2017-07-10,21,11992.027,10122.202
2017-07-10,22,6231.875,5099.6724
2017-07-10,23,7718.952,6469.7056
2017-07-10,24,16162.748,14828.533
2017-07-10,25,5513.375,4792.6226
2017-07-10,26,3943.68,3221.671
2017-07-10,27,15954.48,12549.013
2017-07-10,28,13879.625,10735.559
2017-07-10,29,11253.039999999999,9578.248
2017-07-10,30,15892.962999999994,4495.4487
2017-07-10,31,12716.769,9905.175
2017-07-10,32,3819.2380000000003,3267.2905
2017-07-10,33,10260.721,7565.0547
2017-07-10,34,10334.632,8809.5625
2017-07-10,35,5124.667,4054.6619
2017-07-10,36,10265.859,8441.88
2017-07-10,37,13504.224,11589.094
2017-07-10,38,11777.53,9028.946
2017-07-10,39,18567.296,12766.72
2017-07-10,40,18469.75,12981.027
2017-07-10,41,12369.751,9899.318
2017-07-10,42,11930.252,9864.957
2017-07-10,43,16904.529,12323.083
2017-07-10,44,39178.293,31674.92
2017-07-10,45,37935.873,31344.816
2017-07-10,46,26088.439,20765.588
2017-07-10,47,31353.833,27630.996
2017-07-10,48,20504.046,16758.363
2017-07-10,49,35064.452,29447.03
2017-07-10,50,20329.29,16218.928
2017-07-10,51,20817.754,19431.727
2017-07-10,52,18405.997,15865.2
2017-07-10,53,9625.044,8177.8145
2017-07-10,54,10525.356,7180.0063
2017-07-11,1,10523.458999999999,9437.628
2017-07-11,2,12294.353,10954.203
2017-07-11,3,31096.425,26233.654
2017-07-11,4,9613.279,9065.166
2017-07-11,5,8616.912,7963.9116
2017-07-11,6,14167.210000000001,12302.589
2017-07-11,7,18819.585,16895.3
2017-07-11,8,17989.301,15690.709
2017-07-11,9,16368.269,13624.214
2017-07-11,10,6188.126,4814.2344
2017-07-11,11,18850.857,15779.954
2017-07-11,12,7100.101,5792.0264
2017-07-11,13,6439.095,4939.6616
2017-07-11,14,7803.151,5932.156
2017-07-11,15,8230.993,6886.845
2017-07-11,16,6076.335,5050.916
2017-07-11,17,13838.606,11443.454
2017-07-11,18,12029.422,9964.518
2017-07-11,19,7269.83,6441.3115
2017-07-11,20,12732.835,9800.758
2017-07-11,21,13918.26,10217.562
2017-07-11,22,6673.961,4887.6274
2017-07-11,23,7151.043,6194.8706
2017-07-11,24,15167.645,13758.068
2017-07-11,25,4608.235,4087.849
2017-07-11,26,3135.893,2824.812
2017-07-11,27,11091.81,10733.191
2017-07-11,28,16067.585000000001,12432.188
2017-07-11,29,12084.369999999999,10527.443
2017-07-11,30,8654.686,5257.2153
2017-07-11,31,14055.21,10774.313
2017-07-11,32,10923.95,3034.078
2017-07-11,33,10328.253,8413.704
2017-07-11,34,10382.471,8307.015
2017-07-11,35,4545.988,3647.1294
2017-07-11,36,13187.968,9992.509
2017-07-11,37,12220.115,10844.727
2017-07-11,38,8569.869999999999,8069.6187
2017-07-11,39,18129.443,12843.479
2017-07-11,40,17324.722,12859.769
2017-07-11,41,10077.228,8714.7
2017-07-11,42,11092.586,9079.594
2017-07-11,43,15844.317,11614.4795
2017-07-11,44,32954.43,28960.564
2017-07-11,45,29693.381,26627.725
2017-07-11,46,20713.967,17918.861
2017-07-11,47,29140.418,24958.434
2017-07-11,48,16473.516,14519.19
2017-07-11,49,27298.055,24880.69
2017-07-11,50,17464.351,14611.317
2017-07-11,51,19007.71,16802.504
2017-07-11,52,15929.104,13742.87
2017-07-11,53,8878.598,7795.2676
2017-07-11,54,9442.027,7161.1836
2017-07-12,1,13693.383,11774.91
2017-07-12,2,13353.633,12251.067
2017-07-12,3,35075.405,30983.463
2017-07-12,4,11544.723,10271.6455
2017-07-12,5,9616.69,8689.005
2017-07-12,6,15131.189,13570.588
2017-07-12,7,22497.969,19977.49
2017-07-12,8,21578.077,19685.016
2017-07-12,9,13404.041,11529.234
2017-07-12,10,5781.11,4229.965
2017-07-12,11,16885.392,13707.957
2017-07-12,12,6927.2519999999995,5664.526
2017-07-12,13,5175.368,4533.223
2017-07-12,14,7744.071999999999,5221.455
2017-07-12,15,7311.064,6168.885
2017-07-12,16,4890.108,4305.5977
2017-07-12,17,11408.509,9167.561
2017-07-12,18,7617.933,6755.662
2017-07-12,19,7277.338,5944.061
2017-07-12,20,11796.625,9129.618
2017-07-12,21,9010.581,8248.229
2017-07-12,22,5858.867,4515.7534
2017-07-12,23,8304.257,6532.1006
2017-07-12,24,18931.355,17433.285
2017-07-12,25,7675.607,5951.2954
2017-07-12,26,4028.574,3534.6313
2017-07-12,27,15138.874,12750.6455
2017-07-12,28,10083.408,8789.958
2017-07-12,29,9276.749,8159.909
2017-07-12,30,4636.742,4158.642
2017-07-12,31,9551.864,8447.687
2017-07-12,32,4202.303,2692.8318
2017-07-12,33,7360.351,6376.1978
2017-07-12,34,8718.836,7345.293
2017-07-12,35,3866.9269999999997,3144.9136
2017-07-12,36,9104.64,7521.2993
2017-07-12,37,15091.112,13226.921
2017-07-12,38,12166.539,10377.68
2017-07-12,39,16843.302999999996,10234.657
2017-07-12,40,14260.891,10568.26
2017-07-12,41,11597.297,10609.667
2017-07-12,42,12140.289,10865.024
2017-07-12,43,12627.716,9994.351
2017-07-12,44,41708.591,36915.17
2017-07-12,45,33294.801,29989.965
2017-07-12,46,23004.483,19132.02
2017-07-12,47,31431.597,27637.672
2017-07-12,48,17519.838,14668.918
2017-07-12,49,33323.167,31480.928
2017-07-12,50,18757.17,15112.057
2017-07-12,51,26180.84,23223.383
2017-07-12,52,22218.165,19265.945
2017-07-12,53,11943.148,10109.958
2017-07-12,54,8014.103,5748.0396
2017-07-13,1,10240.743,8630.927
2017-07-13,2,10800.489,9602.672
2017-07-13,3,25616.356,23483.477
2017-07-13,4,9126.378999999999,7700.1025
2017-07-13,5,8081.565,7060.2197
2017-07-13,6,12757.504,10549.458
2017-07-13,7,15925.818,15175.318
2017-07-13,8,15629.635,14536.689
2017-07-13,9,13128.912,11418.506
2017-07-13,10,5143.937,3971.524
2017-07-13,11,15736.530999999999,13061.696
2017-07-13,12,6942.281,5579.904
2017-07-13,13,5091.398,4274.9155
2017-07-13,14,6642.8949999999995,5407.8506
2017-07-13,15,7313.378,5470.7993
2017-07-13,16,6131.34,4053.3616
2017-07-13,17,10520.047,8232.279
2017-07-13,18,9146.435,6754.9126
2017-07-13,19,6193.115,5680.628
2017-07-13,20,12698.919,9094.244
2017-07-13,21,8879.889,7515.5474
2017-07-13,22,6617.233,4423.1016
2017-07-13,23,6978.539,6123.742
2017-07-13,24,12522.409,12494.288
2017-07-13,25,5913.397,4719.059
2017-07-13,26,2709.924,2751.8706
2017-07-13,27,9806.052,9325.216
2017-07-13,28,9593.811,8740.353
2017-07-13,29,8763.288,7661.026
2017-07-13,30,7901.637,4245.846
2017-07-13,31,8913.091,8550.71
2017-07-13,32,3407.449,2762.208
2017-07-13,33,7845.909,6602.7505
2017-07-13,34,8505.533,7663.1006
2017-07-13,35,3929.737,3257.7913
2017-07-13,36,9065.175,7839.552
2017-07-13,37,11919.717,10064.822
2017-07-13,38,10223.270999999999,7605.9297
2017-07-13,39,12484.311,9875.023
2017-07-13,40,12982.354,9968.35
2017-07-13,41,9571.642,8029.3286
2017-07-13,42,10398.236,8755.313
2017-07-13,43,12673.123,9872.127
2017-07-13,44,33185.864,27987.328
2017-07-13,45,26674.152000000002,22640.465
2017-07-13,46,19995.328,16732.258
2017-07-13,47,26071.556,22262.31
2017-07-13,48,15292.287,13027.295
2017-07-13,49,27354.255,22884.51
2017-07-13,50,15262.926,12599.383
2017-07-13,51,15862.969000000001,15420.892
2017-07-13,52,17690.636,14741.692
2017-07-13,53,8491.962,7417.294
2017-07-13,54,6500.89,5327.2173
2017-07-14,1,12316.274,10062.914
2017-07-14,2,14389.628999999999,11877.672
2017-07-14,3,33401.678,28964.988
2017-07-14,4,11300.809,9563.698
2017-07-14,5,10302.678,8131.2803
2017-07-14,6,15518.407,12766.52
2017-07-14,7,21744.389,17251.57
2017-07-14,8,21603.126,18290.29
2017-07-14,9,13911.249,11319.118
2017-07-14,10,4205.429,3692.751
2017-07-14,11,17891.218,13252.005
2017-07-14,12,6381.704,5223.964
2017-07-14,13,5992.919,4467.3345
2017-07-14,14,7540.393,5071.559
2017-07-14,15,7062.874,5524.449
2017-07-14,16,4776.313999999999,3941.8591
2017-07-14,17,10470.689,8360.261
2017-07-14,18,7836.893,6458.8213
2017-07-14,19,7811.523999999999,6094.3096
2017-07-14,20,12061.118,8724.189
2017-07-14,21,9373.068,7406.1196
2017-07-14,22,6637.061,4630.853
2017-07-14,23,7882.662,6242.2256
2017-07-14,24,19520.993,15460.941
2017-07-14,25,8818.49,6719.568
2017-07-14,26,4315.9349999999995,3546.2456
2017-07-14,27,11670.252,10722.818
2017-07-14,28,11246.475,8868.936
2017-07-14,29,8815.958,7612.795
2017-07-14,30,5408.034,3935.597
2017-07-14,31,10827.127,8708.054
2017-07-14,32,3248.022,2825.842
2017-07-14,33,7707.214,6276.691
2017-07-14,34,10363.646,8912.926
2017-07-14,35,4827.425,3688.9578
2017-07-14,36,8342.57,7485.368
2017-07-14,37,13384.931,11241.561
2017-07-14,38,18155.634999999995,8884.112
2017-07-14,39,12968.855,10386.108
2017-07-14,40,14062.892999999998,10204.596
2017-07-14,41,12901.499,8929.607
2017-07-14,42,11275.39,9654.695
2017-07-14,43,12227.483,10049.768
2017-07-14,44,41703.762,35817.734
2017-07-14,45,37905.749,32339.662
2017-07-14,46,24656.689,20321.547
2017-07-14,47,33506.872,28360.127
2017-07-14,48,21045.484,15417.723
2017-07-14,49,34596.284,30815.828
2017-07-14,50,19750.279,15386.862
2017-07-14,51,26311.975,22628.895
2017-07-14,52,22355.028000000002,15807.575
2017-07-14,53,11709.284,9109.048
2017-07-14,54,6733.62,5710.9004
2017-07-15,1,9826.204,9305.212
